"FORMULARIO","CODIGO_ACCIDENTE","FECHA_OCURRENCIA_ACC","HORA_OCURRENCIA_ACC","ANO_OCURRENCIA_ACC","MES_OCURRENCIA_ACC","DIA_OCURRENCIA_ACC","DIRECCION","GRAVEDAD","CLASE_ACC","LOCALIDAD","MUNICIPIO","FECHA_HORA_ACC","LATITUD","LONGITUD"
"A000822027","10454577","2018/07/17","11:11:00","2018","JULIO","MARTES","KR 68-CL 1","SOLO DANOS","CHOQUE","PUENTE ARANDA","BOGOTA DC","2018/07/17 11:10:59+00","4.6324","-74.1208"
"A430","4404185","2015/02/07","16:15:00","2015","FEBRERO","SABADO","AV AVENIDA DE LAS AMERICAS-CL 69C","CON HERIDOS","CHOQUE","KENNEDY","BOGOTA DC","2015/02/07 16:15:00+00","4.6292966","-74.12954252"
"A000646358","4489075","2017/07/28","6:00:00","2017","JULIO","VIERNES","AK 45-CL 17","CON HERIDOS","VOLCAMIENTO","USAQUEN","BOGOTA DC","2017/07/28 06:00:00+00","4.75160983","-74.04650098"
"A001236709","10530358","2020/12/31","0:17:00","2020","DICIEMBRE","JUEVES","KR 50-CL 5A","SOLO DANOS","CHOQUE","PUENTE ARANDA","BOGOTA DC","2020/12/31 00:17:00+00","4.62073318","-74.11161339"
"A001185192","10526301","2020/11/08","14:00:00","2020","NOVIEMBRE","DOMINGO","CL 128-KR 45","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2020/11/08 14:00:00+00","4.71224628","-74.05334053"
"A001512838","10579873","2022/09/04","5:20:00","2022","SEPTIEMBRE","DOMINGO","CL 132 BIS-KR 158 ","CON HERIDOS","CHOQUE","SUBA","BOGOTA DC","2022/09/04 05:19:59+00","4.74","-74.128"
"A001391705","10562468","2022/02/02","19:26:00","2022","FEBRERO","MIERCOLES","AV AVENIDA BOYACA-AV AVENIDA PRIMERO DE MAYO","CON HERIDOS","CHOQUE","KENNEDY","BOGOTA DC","2022/02/02 19:26:00+00","4.619","-74.139"
"A000605016","4481949","2017/05/17","17:00:00","2017","MAYO","MIERCOLES","KR 1B-CL 27A S","CON HERIDOS","ATROPELLO","SAN CRISTOBAL","BOGOTA DC","2017/05/17 17:00:00+00","4.56625441","-74.09148622"
"A000240060","4425565","2015/10/01","22:00:00","2015","OCTUBRE","JUEVES","KR 45-CL 128D","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2015/10/01 21:59:59+00","4.71515464","-74.05209606"
"A001054132","10497267","2019/09/17","15:32:00","2019","SEPTIEMBRE","MARTES","KR 13-CL 119","CON HERIDOS","CHOQUE","USAQUEN","BOGOTA DC","2019/09/17 15:32:00+00","4.70000179","-74.03978546"
